EU_circo;code_région;nom_région;chef-lieu_région;numéro_département;nom_département;préfecture;numéro_circonscription;nom_commune;codes_postaux;code_insee;latitude;longitude;éloignement
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Anceaumeville;76710;76007;49.583333;1.05;0.92
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Angiens;76740;76015;49.833333;0.783333;1.33
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Anvéville;76560;76023;49.7;0.733333;0.97
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Auberville-la-Manuel;76450;76032;49.833333;0.583333;1.2
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Auppegard;76730;76036;49.833333;1.033333;1.8
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Authieux-Ratiéville;76690;76038;49.6;1.15;0.57
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Autigny;76740;76040;49.8;0.866667;0.94
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Autretot;76190;76041;49.65;0.733333;0.8
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Auzebosc;76190;76043;49.6;0.733333;0.72
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Auzouville-l'Esneval;76760;76045;49.633333;0.883333;1.07
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Auzouville-sur-Saâne;76730;76047;49.75;0.933333;1.03
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Avremesnil;76730;76050;49.85;0.933333;1.37
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Bacqueville-en-Caux;76730;76051;49.783333;1;0.87
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Baons-le-Comte;76190;76055;49.65;0.783333;0.72
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Belleville-en-Caux;76890;76072;49.7;0.983333;0.82
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Bénesville;76560;76077;49.75;0.833333;0.71
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Bertheauville;76450;76083;49.85;0.65;1.31
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Bertreville;76450;76084;49.766667;0.583333;1.17
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Bertrimont;76890;76086;49.666667;1;0.52
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Berville;76560;76087;49.716667;0.833333;0.63
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Beuzeville-la-Guérard;76450;76091;49.716667;0.616667;1.16
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Biville-la-Baignarde;76890;76096;49.716667;1.05;0.77
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Biville-la-Rivière;76730;76097;49.783333;0.933333;0.81
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Blosseville;76460;76104;49.85;0.8;1.82
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Bois-Himont;76190;76110;49.583333;0.7;1.05
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Bosc-Guérard-Saint-Adrien;76710;76123;49.55;1.116667;1.35
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Bosville;76450;76128;49.75;0.683333;0.97
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Boudeville;76560;76129;49.716667;0.883333;1.37
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Bourdainville;76760;76132;49.666667;0.95;1.32
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Bourville;76740;76134;49.8;0.816667;0.94
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Brachy;76730;76136;49.816667;0.95;1.06
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Bracquetuit;76850;76138;49.666667;1.166667;0.56
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Brametot;76740;76140;49.783333;0.866667;1.09
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Cailleville;76460;76151;49.833333;0.733333;1.19
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Cailly;76690;76152;49.583333;1.233333;1.02
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Canouville;76450;76156;49.8;0.6;1.12
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Canville-les-Deux-Eglises;76560;76158;49.766667;0.833333;0.86
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Cany-Barville;76450;76159;49.783333;0.633333;1.02
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Carville-Pot-de-Fer;76560;76161;49.716667;0.716667;1.14
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Cideville;76570;76174;49.616667;0.9;1.44
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Clasville;76450;76176;49.8;0.616667;1.07
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Claville-Motteville;76690;76177;49.6;1.2;0.66
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Clères;76690;76179;49.6;1.116667;1.03
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Cleuville;76450;76180;49.716667;0.633333;1.12
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Crasville-la-Mallet;76450;76189;49.8;0.716667;1.36
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Crasville-la-Rocquefort;76740;76190;49.8;0.866667;0.94
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Criquetot-sur-Ouville;76760;76198;49.683333;0.85;1.46
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Doudeville;76560;76219;49.716667;0.8;0.53
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Drosay;76460;76221;49.8;0.733333;0.94
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Ecretteville-lès-Baons;76190;76225;49.633333;0.666667;1.55
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Ectot-l'Auber;76760;76227;49.65;0.933333;1
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Ectot-lès-Baons;76970;76228;49.65;0.8;1.34
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Ermenouville;76740;76241;49.8;0.783333;1.44
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Eslettes;76710;76245;49.55;1.05;0.94
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Esteville;76690;76247;49.6;1.233333;1.05
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Etaimpuis;76850;76249;49.65;1.133333;1.08
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Etalleville;76560;76251;49.733333;0.833333;0.62
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Etoutteville;76190;76253;49.666667;0.783333;0.96
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Flamanville;76970;76264;49.633333;0.833333;0.6
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Fontaine-le-Bourg;76690;76271;49.566667;1.166667;0.82
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Fontaine-le-Dun;76740;76272;49.816667;0.85;1.06
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Fresnay-le-Long;76850;76284;49.65;1.1;1.96
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Frichemesnil;76690;76290;49.616667;1.133333;0.89
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Fultot;76560;76293;49.75;0.8;0.56
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Gonnetot;76730;76306;49.766667;0.9;1.37
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Gonneville-sur-Scie;76590;76308;49.75;1.083333;1.24
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Gonzeville;76560;76309;49.766667;0.816667;0.7
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Grainville-la-Teinturière;76450;76315;49.75;0.65;0.97
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Grémonville;76970;76325;49.666667;0.833333;0.96
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Greuville;76810;76327;49.816667;0.916667;1.06
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Gruchet-Saint-Siméon;76810;76330;49.816667;0.9;1.14
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Grugny;76690;76331;49.616667;1.116667;1.14
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Gueures;76730;76334;49.833333;0.966667;1.19
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Harcanville;76560;76340;49.716667;0.716667;1.14
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Hautot-l'Auvray;76450;76346;49.766667;0.75;1.91
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Hautot-Saint-Sulpice;76190;76348;49.683333;0.75;1.19
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Héberville;76740;76353;49.766667;0.8;1.62
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Héricourt-en-Caux;76560;76355;49.7;0.7;1.44
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Hermanville;76730;76356;49.816667;0.983333;1.06
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Houdetot;76740;76365;49.816667;0.8;1.06
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Hugleville-en-Caux;76570;76370;49.633333;0.983333;1.26
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Imbleville;76890;76373;49.716667;0.95;1.48
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Ingouville;76460;76375;49.833333;0.683333;1.19
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;La Chapelle-sur-Dun;76740;76172;49.866667;0.85;1.44
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;La Fontelaye;76890;76274;49.683333;0.95;1.34
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;La Gaillarde;76740;76294;49.833333;0.866667;1.19
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Lamberville;76730;76379;49.766667;1;0.99
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Lammerville;76730;76380;49.8;0.983333;0.94
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;La Rue-Saint-Pierre;76690;76547;49.566667;1.25;1.35
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Le Hanouard;76450;76339;49.733333;0.666667;0.98
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Le Mesnil-Durdent;76460;76428;49.816667;0.766667;1.06
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Lestanville;76730;76383;49.75;0.966667;0.88
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Le Torp-Mesnil;76560;76699;49.716667;0.9;1.61
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Lindebeuf;76760;76387;49.7;0.916667;0.95
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Luneray;76810;76400;49.833333;0.916667;1.19
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Malleville-les-Grès;76450;76403;49.833333;0.6;1.19
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Manneville-ès-Plains;76460;76407;49.85;0.75;1.31
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Mont-Cauvaire;76690;76443;49.566667;1.116667;1.05
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Montreuil-en-Caux;76850;76449;49.683333;1.15;0.83
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Motteville;76970;76456;49.633333;0.85;1.1
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Néville;76460;76467;49.816667;0.716667;1.06
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Ocqueville;76450;76480;49.8;0.683333;0.94
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Oherville;76560;76483;49.733333;0.683333;1.63
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Omonville;76730;76485;49.8;1.05;1.92
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Ouainville;76450;76488;49.783333;0.583333;1.17
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Ourville-en-Caux;76450;76490;49.733333;0.6;1.12
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Ouville-l'Abbaye;76760;76491;49.7;0.866667;1.28
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Paluel;76450;76493;49.833333;0.633333;1.19
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Pleine-Sève;76460;76504;49.816667;0.75;1.06
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Prétot-Vicquemare;76560;76510;49.733333;0.85;0.87
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Quincampoix;76230;76517;49.533333;1.183333;1.46
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Rainfreville;76730;76519;49.783333;0.933333;0.81
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Reuville;76560;76524;49.75;0.866667;1.16
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Robertot;76560;76530;49.716667;0.7;1.39
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Routes;76560;76542;49.733333;0.75;0.67
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Royville;76730;76546;49.783333;0.95;0.81
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Saâne-Saint-Just;76730;76549;49.766667;0.933333;0.76
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Saint-André-sur-Cailly;76690;76555;49.55;1.216667;0.96
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Saint-Aubin-sur-Mer;76740;76564;49.883333;0.883333;1.57
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Saint-Clair-sur-les-Monts;76190;76568;49.6;0.8;0.57
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Saint-Denis-sur-Scie;76890;76574;49.716667;1.1;1.46
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Sainte-Colombe;76460;76569;49.8;0.766667;1.16
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Sainte-Marie-des-Champs;76190;76610;49.616667;0.783333;0.58
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Saint-Georges-sur-Fontaine;76690;76580;49.55;1.183333;0.94
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Saint-Germain-sous-Cailly;76690;76583;49.583333;1.216667;0.73
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Saint-Laurent-en-Caux;76560;76597;49.75;0.883333;1.4
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Saint-Maclou-de-Folleville;76890;76602;49.683333;1.1;1.32
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Saint-Mards;76730;76604;49.766667;1.016667;1.31
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Saint-Martin-aux-Arbres;76760;76611;49.65;0.883333;0.71
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Saint-Martin-aux-Buneaux;76540;76613;49.833333;0.55;1.65
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Saint-Ouen-le-Mauger;76730;76629;49.766667;0.966667;0.69
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Saint-Pierre-Bénouville;76890;76632;49.75;0.966667;1.61
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Saint-Pierre-le-Vieux;76740;76641;49.85;0.866667;1.31
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Saint-Pierre-le-Viger;76740;76642;49.816667;0.85;1.06
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Saint-Riquier-ès-Plains;76460;76646;49.816667;0.666667;1.63
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Saint-Sylvain;76460;76651;49.85;0.666667;1.68
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Saint-Vaast-Dieppedalle;76450;76653;49.75;0.716667;1.45
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Saint-Vaast-du-Val;76890;76654;49.683333;1.016667;0.16
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Saint-Valery-en-Caux;76460;76655;49.866667;0.733333;1.44
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Saint-Victor-l'Abbaye;76890;76656;49.666667;1.116667;1.64
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Sassetot-le-Malgardé;76730;76662;49.766667;0.9;1.37
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Sasseville;76450;76664;49.783333;0.683333;0.87
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Saussay;76760;76668;49.633333;0.933333;1.28
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Sierville;76690;76675;49.583333;1.033333;2.45
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Sommesnil;76560;76679;49.716667;0.666667;1.89
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Sotteville-sur-Mer;76740;76683;49.883333;0.833333;1.57
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Thil-Manneville;76730;76690;49.833333;0.983333;1.19
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Thiouville;76450;76692;49.7;0.616667;1.43
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Tocqueville-en-Caux;76730;76694;49.783333;0.9;1.28
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Tôtes;76890;76700;49.683333;1.05;0.44
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Touffreville-la-Corbeline;76190;76702;49.583333;0.766667;0.69
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Valliquerville;76190;76718;49.616667;0.683333;1.25
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Varneville-Bretteville;76890;76721;49.65;1.05;0.7
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Veauville-lès-Baons;76190;76729;49.65;0.766667;0.65
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Vénestanville;76730;76731;49.8;0.9;1.28
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Veules-les-Roses;76980;76735;49.866667;0.8;1.44
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Veulettes-sur-Mer;76450;76736;49.85;0.6;1.31
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Vibeuf;76760;76737;49.7;0.9;0.86
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Vittefleur;76450;76748;49.816667;0.65;1.06
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Yerville;76760;76752;49.666667;0.9;0.23
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Yquebeuf;76690;76756;49.6;1.25;1.33
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Yvecrique;76560;76757;49.683333;0.816667;0.74
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;10;Yvetot;76190;76758;49.616667;0.766667;0.62
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;11;Ambrumesnil;76550;76004;49.866667;1;1.74
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;11;Ancourt;76370;76008;49.9;1.183333;1.69
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;11;Arques-la-Bataille;76880;76026;49.883333;1.133333;1.57
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;11;Assigny;76630;76027;49.983333;1.3;2.32
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;11;Aubermesnil-Beaumais;76550;76030;49.85;1.116667;1.78
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;11;Auquemesnil;76630;76037;49.95;1.333333;2.07
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;11;Avesnes-en-Val;76630;76049;49.916667;1.4;1.98
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;11;Bailly-en-Rivière;76630;76054;49.916667;1.35;1.82
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;11;Baromesnil;76260;76058;49.983333;1.416667;2.32
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;11;Bellengreville;76630;76071;49.9;1.216667;1.69
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;11;Belleville-sur-Mer;76370;76073;49.95;1.166667;2.07
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;11;Berneval-le-Grand;76370;76081;49.966667;1.183333;2.19
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;11;Biville-sur-Mer;76630;76098;49.983333;1.266667;2.32
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;11;Bracquemont;76370;76137;49.95;1.15;2.07
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;11;Brunville;76630;76145;49.966667;1.266667;2.19
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;11;Canehan;76260;76155;49.983333;1.35;2.32
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;11;Colmesnil-Manneville;76550;76184;49.85;1.033333;1.31
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;11;Criel-sur-Mer;76910;76192;50.016667;1.316667;2.57
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;11;Cuverville-sur-Yères;76260;76207;49.958333;1.4;-1
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;11;Dampierre-Saint-Nicolas;76510;76210;49.866667;1.2;1.44
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;11;Derchigny;76370;76215;49.933333;1.216667;1.94
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;11;Dieppe;76200;76217;49.933333;1.083333;1.94
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;11;Douvrend;76630;76220;49.866667;1.316667;1.44
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;11;Envermeu;76630;76235;49.9;1.266667;1.69
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;11;Etalondes;76260;76252;50.033333;1.383333;2.69
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;11;Eu;76260;76255;50.05;1.416667;2.82
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;11;Flocques;76260;76266;50.033333;1.366667;2.69
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;11;Freulleville;76510;76288;49.833333;1.233333;1.19
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;11;Glicourt;76630;76301;49.933333;1.25;1.94
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;11;Gouchaupre;76630;76310;49.933333;1.3;1.94
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;11;Grèges;76370;76324;49.916667;1.15;1.82
Nord-Ouest;23;Haute-Normandie;Rouen;76;Seine-Maritime;Rouen;11;Greny;76630;76326;49.95;1.316667;2.07
